Column1,index,ID,Tweet,Timestamp,Likes,Retweets,Length,Date,Time,Class
5803,5804,1.50982E+18,الشكر قيادتنا الحكيم والرشيده ولطاقم القاءم علء رفع الدوله فالعالم وكلمة شكرا توفي العطاء الامحدود ولكل شخص ساهم بتميز لدولتنا الحبيبه   عساء اله يديمها بعزها ويحفظها شر شكرا ريم الهاشمي الامارات اليوم  ,4/1/22 12:23,0,0,283,4/1/2022,9:23:51 AM,positive
5804,5805,1.50982E+18,ليش تصيحونا   ,4/1/22 12:23,1,0,68,4/1/2022,9:23:02 AM,negative
5805,5806,1.50982E+18, اجمل حدث عشناه يخلده التاريخ,4/1/22 12:16,0,0,65,4/1/2022,9:16:00 AM,positive
5806,5807,1.50982E+18, تلجتك ظريفه,4/1/22 12:08,0,0,87,4/1/2022,9:08:08 AM,positive
5807,5808,1.50982E+18, وجبة يوميا اكسبو لتفاصيل نتصدر المشهد دنيا الاتحاد اكسبو  ,4/1/22 12:07,1,1,129,4/1/2022,9:07:00 AM,neutral
5808,5809,1.50982E+18,مكاسب تعز موقع الامارات بخريطة العالم حصاد استثناءي لاكسبو  دبي عينك علا اكسبو    ,4/1/22 11:58,236,9,157,4/1/2022,8:58:24 AM,positive
5809,5810,1.50982E+18, قواج اله يعطيج العافيه انتي فريق المتطوعين,4/1/22 11:56,2,0,79,4/1/2022,8:56:15 AM,positive
5810,5811,1.50982E+18,شكرا قيادتنا الرشيده شكرا لكل القاءمين علا الحدث شكرا لكل المتطوعين شكرا لكل الزاءرين شكرا جميعا علا انجاح الحدث العالمي   اكسبو  اكسبو  دبي ,4/1/22 11:49,10,9,238,4/1/2022,8:49:47 AM,positive
5811,5812,1.50981E+18,الشكر لولاة امرنا والقايمين نجاح اكسبو ورفع الدوله المحافل العالميه ورسالة شكرا لطاقم اكسبو والعاملين علء العطاء محدود شكرا ريم الهاشمي اكسبو  دبي ,4/1/22 11:42,2,0,216,4/1/2022,8:42:01 AM,positive
5812,5813,1.50981E+18,عمال اكسبو شركاء درجة اولا   اكسبودبي البيان القارء داءما,4/1/22 11:39,5,1,140,4/1/2022,8:39:27 AM,neutral
5813,5814,1.50981E+18,  ماقصرت ام هزاع نذهب لاكسبو نراها شعلة نشاط لازم تاخذ اجازة اشهر تروح هاواي ترتاح وتسكر الموبايل اكسبو ,4/1/22 11:38,3,0,155,4/1/2022,8:38:01 AM,positive
5814,5815,1.50981E+18,ماعت خليجي ولي عهد ابوظبي الشيخ محمد بن زايد بمناسبة ختام معرض اكسبودبي الامارات نظمت دورة استثناءية وتعاملت التحديات شكرا اخي محمد بن راشد  وشكرا لكل فرق العمل اكسبو   ,4/1/22 11:31,0,0,285,4/1/2022,8:31:46 AM,positive
5815,5816,1.50981E+18, يغادرنا معرض اكسبو  وضع علامة فارقة تاريخ معارض اكسبو الدولية لتغادرنا راية المعرض اوساكا اليابانية فعلا الرغم التحديات ظل جاءحة كوفيد استطاع استضافة اكبر تجمع عالمي بطريقة مبهرة وجميلة وامنة غنمنا خبرة عالية تنظيم الاحداث الدولية,4/1/22 11:30,0,1,316,4/1/2022,8:30:42 AM,positive
5816,5817,1.50981E+18,محمد بن زايد انجزنا عاهدنا العالم ونظمنا دورة استثناءية لمعرض اكسبو لتفاصيل نتصدر المشهد اكسبو  ,4/1/22 11:30,4,3,166,4/1/2022,8:30:00 AM,positive
5817,5818,1.50981E+18, ماشاءاله زرت اكسبو  مرا زي مرا انتم الي شكرا القلب    ,4/1/22 11:26,0,0,96,4/1/2022,8:26:59 AM,positive
5818,5819,1.50981E+18, فخور,4/1/22 11:26,1,0,43,4/1/2022,8:26:03 AM,positive
5819,5820,1.50981E+18, كفو بياض ويه ومجهود جبار   ,4/1/22 11:26,0,0,63,4/1/2022,8:26:02 AM,positive
5820,5821,1.50981E+18, شكرا جميعا        ,4/1/22 11:24,0,0,62,4/1/2022,8:24:50 AM,positive
5821,5822,1.50981E+18,نقول وداعا القاء   وشكرا لملتقط الصورة وسامحونا علا الصلعة    نسينا قبعتنا    ,4/1/22 11:24,2,0,145,4/1/2022,8:24:00 AM,positive
5822,5823,1.50981E+18,جميلة قصة اكسبو بنت الامارات شكرا لقيادة الرشيدة علا اعطاء الثقة لبنت الامارات لتبرز طاقتها وامكاناتها خدمة الوطن لتقود لتطوع لتصنع محتوا لترك بصمة لتمارس شغفها حب الوطن  شكرا القلب لجميع  ,4/1/22 11:21,0,0,302,4/1/2022,8:21:23 AM,positive
5823,5824,1.50981E+18,  كـل الشكر التقدير لكل القاءمين علا الجناح عمان اكسبو  دبي,4/1/22 11:21,0,0,113,4/1/2022,8:21:03 AM,positive
5824,5825,1.50981E+18,  بجهودكم يالعارضي اهل الامارات قصرتو جزاكم اله خير وهذه لفتة كريمة منكم بلدكم سلطنة عمان,4/1/22 11:19,0,0,147,4/1/2022,8:19:18 AM,positive
5825,5826,1.50981E+18,نورة الكعبي احتفلنا فريق عمل بـ شهور التفاني والاجتهاد سردنا خلالها قصة موطن الحلم والانجاز اكسبودبي وروح الاتحاد وارث زايد وقيم الامارات كنتم خير سفراء لوطنكم وكلمات الشكر توفيكم حقكم   ,4/1/22 11:18,7,2,291,4/1/2022,8:18:44 AM,positive
5826,5827,1.50981E+18, شاء اله داءما مصاف الدول المتقدمة وداءما متقدمه الامارات شيء الامن والامان والنظافه والنظام والتكنلوجيا والسلام وعمل الخير لكل العالم بينهم بلدي السودان اتمني يحذو حذو الامارات حفظكم اله حكومة وشعبا ولكم مني التحيه والانحناءة والتقدير,4/1/22 11:17,0,0,297,4/1/2022,8:17:52 AM,positive
5827,5828,1.50981E+18, اله يعز شيوخ الامارات   ,4/1/22 11:14,0,0,81,4/1/2022,8:14:58 AM,positive
5828,5829,1.50981E+18, شكرا حدث استثناءي ابهر العالم  حفظ اله الامارات والي الامام لحدث جديد ميز,4/1/22 11:12,0,0,101,4/1/2022,8:12:42 AM,positive
5829,5830,1.50981E+18, ونحن فخورين فيج شما    ,4/1/22 11:12,1,0,55,4/1/2022,8:12:23 AM,positive
5830,5831,1.5098E+18,شكرا  شكرا لدولة الامستحيل تجربة العمر اشهر العمل المتع شكرا لمءسة ابوظبي لاعلام شكرا لكل المشاهدين ,4/1/22 11:07,3,0,162,4/1/2022,8:07:37 AM,positive
5831,5832,1.5098E+18, هنيءا لكل العرب انسان عظيم بكل تعنيه الكلمة امتنان علا نعمة وجوده   ,4/1/22 11:05,0,0,214,4/1/2022,8:05:28 AM,positive
5832,5833,1.5098E+18, نشكر قيادتنا شيوخنا شعب الامارات المقيم علا نجاح الحدث العالمي نسا العمل الجبار فريق العمل اكسبو نفتخر فيكم بارك اله جهودكم القلب,4/1/22 11:04,0,0,171,4/1/2022,8:04:29 AM,positive
5833,5834,1.5098E+18,ختام اكسبو دبي شكرا علا متابعتكم لقنوات ابوظبي لاعلام ومنصاتها الرقمية  هنا العالم مساء اكسبو,4/1/22 11:01,9,5,148,4/1/2022,8:01:00 AM,positive
5834,5835,1.5098E+18, نسال اله العظيم يحفظه يحفظ البلد ويديم نعمةالامن والامان والسلام وعلا بلادالمسلمين,4/1/22 10:57,0,0,239,4/1/2022,7:57:57 AM,positive
5835,5836,1.5098E+18, يكن مفاجءا كبار ضيوف الحفل مجموعة اطفال المدارس الحكومية والخاصة انحاء الدولة  تراوح اعمارهم السابعة والتاسعة العمر لتهتف قلوب الحاضرين معا وقت وداعا اكسبو دبي عينك علا اكسبو    ,4/1/22 10:54,0,0,318,4/1/2022,7:54:22 AM,positive
5836,5837,1.5098E+18, وباجتماع الضيوف والمثلين حديقة الوصل لمرة الاخيرة  قدم عازف التشيلو الشهير يو يو اداء ساحرا لمقطوعة جابريل اوبو معزوفة جوينج هوم الموسيقية عينك علا اكسبو    ,4/1/22 10:53,0,0,258,4/1/2022,7:53:29 AM,positive
5837,5838,1.5098E+18, عكس الحفل الختامي الاثر تركه اكسبو دبي  علا حياة زواره  عرض خلاب تصميمه وفقا لاعلا المستويات العالمية  وباستخدام احدث الادوات التكنولوجية الراءدة  واجهزة عرض اليزر المبهرة عينك علا اكسبو   ,4/1/22 10:52,0,0,290,4/1/2022,7:52:25 AM,positive
5838,5839,1.5098E+18, كلمته الشيخ نهيان مبارك ال نهيان نحتفل بهذا التاريخي  سيبقا محفورا بكل فخر ذاكرة التاريخ والعالم سجل انجازات دولتنا الفتية عينك علا اكسبو   ,4/1/22 10:51,0,0,257,4/1/2022,7:51:55 AM,positive
5839,5840,1.5098E+18,رسالة الوالد والقاءد محمد راشد حفل اختام اكسبو  دبي  دبي بوست ,4/1/22 10:51,101,24,141,4/1/2022,7:51:45 AM,neutral
5840,5841,1.5098E+18, فخورين فيج شمتنا   ,4/1/22 10:50,2,0,49,4/1/2022,7:50:30 AM,positive
5841,5842,1.5098E+18,وداع مبهر    صحيفة الخليج الخليج خمسون عاما الامارات اكسبو دبي,4/1/22 10:50,25,3,139,4/1/2022,7:50:00 AM,positive
5842,5843,1.5098E+18, فنان فنان ماشاء اله           ,4/1/22 10:49,1,0,103,4/1/2022,7:49:48 AM,positive
5843,5844,1.5098E+18, شهد  الخميس  الفعاليات الختامية لحدث الدولي اجتمعت علا ارضه الثقافات مختلف انحاء العالم  اضخم حدث نوعه يقام منطقة الشرق الاوسط وشمال افريقيا وجنوب اسيا عينك علا اكسبو    ,4/1/22 10:48,2,0,265,4/1/2022,7:48:52 AM,positive
5844,5845,1.5098E+18, وشكرا لكل فرد ساهم نجاح اكسبو تقديم ملف الاستضافة والفوز بالاستضافه ويوم الافتاح ورحابة الاستقبال والتعاون الجميع علا ارض الواقع ليوم الاخير والايام القادمه تشاركون الدول سر النجاح والتنظيم الاستثناءي فالبلد الاستثناءي الامارات,4/1/22 10:48,0,0,261,4/1/2022,7:48:04 AM,positive
5845,5846,1.5098E+18, يوم   دولة مشاركة   زاءر شكرا اكسبو لجلب السحر والابتكار والمستقبل الحاضر واستقبال العالم لمدة اشهر فخورون بكونا جزءا النجاح المبهر صنع الذكريات مختلف اعمالنا المذهلة اكسبو  الامارات دبي,4/1/22 10:47,1,0,284,4/1/2022,7:47:23 AM,positive
5846,5847,1.5098E+18, وداعا   ,4/1/22 10:44,0,0,28,4/1/2022,7:44:56 AM,positive
5847,5848,1.50979E+18,الوداع  اكسبو اكسبو  اكسبو  دبي اكسبودبي الوداع    العالم العالمي دبي الامارات اليوم ابوظبي,4/1/22 10:27,1,0,155,4/1/2022,7:27:55 AM,neutral
5848,5849,1.50979E+18,حصاد الاتفاقيات نتجت اكسبو  وماذا اكسبو ,4/1/22 10:25,1,1,95,4/1/2022,7:25:57 AM,neutral
5849,5850,1.50979E+18, اله يديم الاخوه ويجمعكم دايما علا المحبه والخير الكثير ,4/1/22 10:22,1,0,81,4/1/2022,7:22:02 AM,positive
5850,5851,1.50979E+18,  ياحافظ بنت الدار ثروة الوطن ابناءه الحقيقية شكرا   ,4/1/22 10:20,1,0,143,4/1/2022,7:20:51 AM,positive
5851,5852,1.50979E+18, متا بتعلنون وصل عد زوار اكسبو دبي النهاءي,4/1/22 10:20,0,0,63,4/1/2022,7:20:35 AM,neutral
5852,5853,1.50979E+18,تجربتي كمتطوعة اكسبو دبي  التجارب الاستثناءية  اتعرفت علا العديد الشخصيات مختلف الثقافات مجالات العمل سعيدة جدا اني كنت جزء الحدث العالمي شكرا  الشكر لجهود فريق المتطوعين العاملين علا الحدث الجميل,4/1/22 10:18,6,0,301,4/1/2022,7:18:33 AM,positive
5853,5854,1.50979E+18, الفقره مبدعه جدا الغوص علا الءلء حتا الوصول لفضاء القاءمين علا اكسبو ابدعوا المجالات,4/1/22 10:18,0,0,134,4/1/2022,7:18:18 AM,positive
5854,5855,1.50979E+18,اقرا عد مقال شكرا كفيتم وفيتم بقلم منا بوسمرة  رءيس التحرير المسءول   البيان القارء داءما,4/1/22 10:18,5,2,191,4/1/2022,7:18:08 AM,positive
5855,5856,1.50979E+18,ولي عهد ابوظبي ناءب القاءد الاعلا لقوات المسلحة تغريدة بمناسبة ختام فعاليات اكسبو دبي نظمنا دورة استثناءية بقيادة وفكر قاءد يجيد التعامل التحديات عينك علا اكسبو    ,4/1/22 10:17,4,3,240,4/1/2022,7:17:08 AM,positive
5856,5857,1.50979E+18,  يعطيها العافيه ومبروك نجاح اكسبو       ,4/1/22 10:07,2,0,65,4/1/2022,7:07:31 AM,positive
5857,5858,1.50979E+18,تجربة جميلة جدا ومثرية  الحمدله فوت الفرصة الي خلتني اتعرف علا ناس مختلف الجنسيات وصاروا اصدقاءي واجهنا التحديات وساعدنا ورفعنا فخورة فيكم العمل الي قدمتوه     ,4/1/22 10:05,287,25,268,4/1/2022,7:05:55 AM,positive
5858,5859,1.50979E+18,حصاد الصفقات اكسبو دبي عينك علا اكسبو   ,4/1/22 10:04,3,2,112,4/1/2022,7:04:02 AM,positive
5859,5860,1.50979E+18,  شنو هالجمال شاء اله,4/1/22 10:03,1,0,115,4/1/2022,7:03:52 AM,positive
5860,5861,1.50979E+18,زوار اكسبو تنظيم الامارات لحدث مثال يحتذا لتفاصيل نتصدر المشهد  ,4/1/22 9:59,2,1,130,4/1/2022,6:59:00 AM,neutral
5861,5862,1.50979E+18, شكرا القلب ,4/1/22 9:58,0,0,57,4/1/2022,6:58:24 AM,positive
5862,5863,1.50979E+18,حكومة الامارات تفوز بالميدالية الذهبية جواءز المكتب الدولي لمعارض اكسبو دبي  عراق  الاقتصاد الخليج خمسون عاما نتصدر المشهد,4/1/22 9:55,0,0,181,4/1/2022,6:55:32 AM,neutral
5863,5864,1.50979E+18,  كفت وفت ام هزاع فخورين اله يعزها ويحفظها,4/1/22 9:53,2,0,73,4/1/2022,6:53:58 AM,positive
5864,5865,1.50978E+18,شهور الافراح السعادة  ,4/1/22 9:47,332,55,70,4/1/2022,6:47:27 AM,positive
5865,5866,1.50978E+18, ولكم الشكر لجهودكم وقتكم وتعبكم يعطيكم الصحه والعافيه فرحنا معاكم استمتعنا معاكم تعلمنا وتثقفنا وانبهرنا الستة اشهر اضفتم نكهات العالم حياتنا وايضا حزنا معاكم ودمعت اعينا معاكم لتوديع اجمل حدث عالمي شكرا,4/1/22 9:47,0,0,248,4/1/2022,6:47:13 AM,positive
5866,5867,1.50978E+18, شكرا اكسبو  اكسبو  دبي  علا لحظات الجميلة تعلمنا استمتعنا الايام قضيناها ظل المعرفة الافكار المطروحة يصعب احدان يكرها بالمستقبل القريب شكرا اكسبودبي علا فرصة ابهرت العالم امتازت خطوات مسبوقة لزمن سريع  ,4/1/22 9:46,0,0,280,4/1/2022,6:46:14 AM,positive
5867,5868,1.50978E+18, كلنا فخورين بالامارات ونحج الامارات العربية الغالية علا قلوبنا كمصرين       ,4/1/22 9:43,2,0,106,4/1/2022,6:43:36 AM,positive
5868,5869,1.50978E+18,  حتا الصوت بنفتقده وانتهت رحلة احلا روتين يومي متع الستة اشهر كلنا فخر وكلنا هيبه وكلنا حزن لانتهاء اجمل حدث عالمي شكرا اكسبو شكرا بلادي لجعلنا داءما فخورين معكم وبكم ,4/1/22 9:39,0,0,248,4/1/2022,6:39:58 AM,positive
5869,5870,1.50978E+18, كلنا فخورين بالامارات     ,4/1/22 9:33,1,0,56,4/1/2022,6:33:42 AM,positive
5870,5871,1.50978E+18,  ماشاءاله راءع     ,4/1/22 9:32,1,0,121,4/1/2022,6:32:48 AM,positive
5871,5872,1.50978E+18, شاء اله كلنا ثقة بامكانيات الملكة الضخمة الاعداد الابهار لحدث المبهر فالكم اكسبو يالملكة   ,4/1/22 9:19,0,0,146,4/1/2022,6:19:16 AM,positive
5872,5873,1.50978E+18,  اكسبو دبي رفع لفل التحدي لقادم,4/1/22 9:13,0,0,60,4/1/2022,6:13:39 AM,positive
5873,5874,1.50978E+18,اعظم حدث اكسبو شي مبهر حدث الحدث العالمي كعادة الامارات جديد الابهار والجمال والروعة ,4/1/22 9:13,8,0,148,4/1/2022,6:13:37 AM,positive
